7V03.00	रोजगारसम्बन्धी सूचना
7V03.01	क्षेत्रीय तथा राष्ट्रियस्तरका रोजगारका सूचना प्राप्तिका स्रोतहरू
7V04.00	सामान्य व्यावसायिक सिप
7V04.01	सामान्य व्यावसायिक सिपको परिचय र प्रयोग
7V05.00	व्यवसायको किसिम
7V05.01	साना, मझौला तथा ठुला व्यवसाय
7V05.02	व्यवसाय सञ्चालनका आधारभूत तत्त्व
7V05.03	स्थानीय स्तरमा चलेका व्यवसाय
7V05.04	व्यवसायको छनोट, व्यवस्थापन र सञ्चालन
7V06.00	व्यापार र बजार व्यवस्थापन
7V06.01	व्यापार र व्यवसायको सम्बन्ध
7V06.02	व्यापारको खोजी तथा सहकार्य सिप
7V06.03	व्यापारिक सिपमा आधुनिकीकरण
7V06.04	कृषिमा आधारित व्यापारको खोजी तथा सहकार्य सिप
7V06.05	वस्‍तु तथा सेवाको मूल्य निर्धारण प्रक्रिया
7V07.00	तरकारी खेती
7V07.01	मौसमी र बेमौसमी तरकारी खेतीको परिचय
7V07.02	प्राङ्‌गारिक मल र रासायनिक मल
7V07.03	गँड्यौला खेती
7V07.04	कम्पोस्‍ट मल बनाउने तरिका
7V07.05	थोपा सिँचाइको परिचय र प्रयोग
7V07.06	करेसाबारीमा मौसमअनुसार खेती र हेरचाह
7V07.07	हानिकारक रोग र किराबाट संरक्षण
7V08.00	फलफूल खेती
7V08.01	फलफूलको नर्सरी
7V08.02	स्थानीय र उन्नत जातका फलफूलको पहिचान
7V08.03	फल टिप्ने समय र तरिका
7V08.04	फलफूलको संरक्षण गर्ने तरिका
7V08.05	फलफूल टिप्‍ने तरिका र सामाग्री
7V08.06	फलफूलको भन्डारण गर्ने स्थानीय प्रविधि
7V08.07	प्याकेजिङ तथा ढुवानी गर्ने तरिका
7V08.08	फलफूलमा लाग्ने रोग तथ किरा पहिचान र परम्परागत रोकथाम
7V09.00	सुक्खा तरकारी, फलफूल तथा खाद्य सामग्री
7V09.01	सुक्खा तरकारीको उत्पादन, प्रशोधन र भन्डारण
7V09.02	फलफूलको चाना वा सुकुटी उत्पादन, प्रशोधन र भन्डारण
7V09.03	रेसिपीको परिचय र अध्ययन
7V09.04	अचार, चुक, तोफु, छुर्पी, जुस उत्पादन, प्रशोधन र सुरक्षित भन्डारण
7V09.05	बेसार, सूठो, मस्यौरा र तितौराको उत्पादन, प्रशोधन तथा सुरक्षित भन्डारण
7V10.00	फूल तथा जडीबुटी खेती
7V10.01	फूल खेती
7V10.02	जडीबुटी खेती
7V11.00	पशुपक्षीको स्याहार र हेरचाह
7V11.01	भेडा, बाख्रा तथा च्याङ्‌ग्रा पालन
7V11.02	गाई र भैँसी पालन
7V11.03	कुखुरा र हाँस पालन
7V11.04	बङ्‌गुर पालन
7V11.05	माछा पालन
7V11.06	मौरी पालन
7V12.00	शिल्पकला
7V12.01	कागजबाट विभिन्न वस्तुहरूको निर्माण
7V12.02	ओरिगामी र किरिगामी
7V12.03	बासँ, पराल, छ्वाली तथा बाबियोबाट सामग्री निर्माण
7V12.04	खेर गएका वस्तूहरूबाट सामग्री निर्माण
7V12.05	काठ र ढुङ्‌गामा साधारण कुँदाइ
7V12.06	निर्मित वस्तु रङ्‌गाउने काम
7V13.00	माटोको काम
7V13.01	माटोबाट विभिन्न ज्यामितीय आकार निर्माण
7V13.02	माटोबाट फलफूल, तरकारी, जनावर तथा घरायसी सामान निर्माण
7V14.00	सिलाइ तथा बुनाइ
7V14.01	सजावटी सिलाइ टाँका
7V14.02	रुमाल बनाउने तरिका
7V14.03	हाते बुनाइ
7V14.04	फेब्रिक पेन्टिङ
7V15.00	स्थानीय प्रविधि
7V15.01	परम्परागत तथा आधुनिक प्रविधिको अन्तरसम्बन्ध
7V15.02	दैनिक प्रयोगका उपकरणहरूको सुरक्षित प्रयोग
7V15.03	केही परम्परागत प्रविधिका सिद्‌धान्तहरू
7V16.00	आधुनिक प्रविधि
7V16.01	घरायसी प्रयोजनका लागि विद्‌यूत्‌को उपयोग
7V16.02	घरायसी प्रयोगका आधुनिक उपकरण
7V16.03	प्रविधिको परिचय र महत्त्व
7V16.04	रेडियो, एफएम तथा टेलिभिजनको प्रसारण प्रक्रिया
7V16.05	सञ्चारका साधनका रूपमा कम्प्यूटर
7V16.06	वैकल्पिक ऊर्जा
8V01.00	पेसागत शिक्षा
8V01.01	मध्यम र उच्च स्तरीय पेसा
8V01.02	इन्जिनियरिङ क्षेत्रसंग सम्बन्धित पेसा र जनशक्ति
8V01.03	कृषि क्षेत्रसंग सम्बन्धित पेसा र जनशक्ति
8V01.04	वित्त क्षेत्रसंग सम्बन्धित पेसा र जनशक्ति
8V01.05	पर्यटन क्षेत्रसंग सम्बन्धित पेसा र जनशक्ति
8V01.06	शिक्षण क्षेत्रसंग सम्बन्धित पेसा र जनशक्ति
8V01.07	सार्वजनिक सेवामा आधारित पेसा र जनशक्ति
8V01.08	पेसा र शिक्षाको सम्बन्ध
8V02.00	शिक्षा, तालिम र रोजगारी
8V02.01	मध्यम तथा उच्च स्तरीय साधारण शिक्षा प्रदायक संस्था
8V02.02	मध्यम तथा उच्च स्तरीय प्राविधिक शिक्षा प्रदायक संस्था
8V02.03	पेसाको क्षेत्र र छनोट प्रक्रिया
8V03.00	रोजगारी सम्बन्धी सूचना
8V03.01	अन्तर्राष्‍ट्रिय तथा वैदेशिक रोजगारी सम्बन्धी सूचना प्राप्तिको स्रोत
8V03.02	वैदेशिक रोजगारीको सूचना प्राप्त गर्ने तरिका
8V03.03	वैदेशिक रोजगारी सम्बन्धी आधारभूत जानकारी
8V03.04	अन्तर्राष्‍ट्रिय रोजगारी
8V03.05	वैदेशिक रोजगारीका अवसर र चुनौती
8V04.00	जीवनोपयोगी सिपहरू
8V04.01	निर्णय सिप
8V04.02	समस्या समाधान गर्ने सिप
8V04.03	विश्लेषण सिप
8V05.00	व्यवसाय सञ्‍चालन
8V05.11	छनोट प्रक्रिया
8V05.12	उद्यमशील शिक्षा
8V05.13	व्यवसाय सञ्‍चालन योजनाको ढाँचा
8V05.21	स्थानीय स्तरमा सञ्‍चालित उद्योग
8V06.00	व्यवसाय अभिमुखीकरण
8V06.01	बजार व्यवस्थापन
8V06.02	बजार तथा उद्यमशीलताको सम्बन्ध
8V06.03	मूल्य निर्धारण र आयव्ययको व्यवस्थापन
8V06.04	विश्‍व व्यापार सङ्‍‌गठन
8V07.00	तरकारी खेती
8V07.01	बेमौसमी तरकारी खेती
8V07.02	अन्तरबाली तरकारी खेती
8V07.03	च्याउ खेती
8V07.04	कौसी वा छतमा तरकारी खेती
8V07.05	अर्गानिक तरकारी खेती
8V07.06	तरकारी बजारको पहिचान
8V07.07	मौसमअनुसार तरकारी भण्डारण
8V07.08	तरकारीको बिउ उत्पादन र भण्डारण
8V07.09	प्राङ्‌गारिक मल
8V07.10	गँड्यौला खेती
8V07.11	रोग र किराबाट संरक्षण गर्ने आधुनिक तरिका
8V08.00	फलफुल खेती
8V08.01	फलफुलको बिउ र वानस्पतिक प्रजनन
8V08.02	फलफुलका बिरुवाको काँटछाँट
8V08.03	फलफुल भण्डारण
8V08.04	फलफुल खेतीको योजना
8V09.00	सुक्खा तरकारी, फलफुल तथा विभिन्‍न खाद्य परिकार
8V09.10	सुक्खा तरकारी तथा फलफुलको प्रशोधन
8V09.21	विभिन्‍न खाद्य परिकार १. चप २. पकौडा
8V09.23	३. मःमः का परिकार
8V09.24	४. पाउरोटी ५. डोनट
8V09.27	६. समोसा ७. केक
8V09.28	८. जाम
8V09.29	९. सेल
8V10.00	फुल तथा जडीबुटी खेती
8V10.01	फुलबारी निर्माण
8V10.02	जडीबुटीको प्रयोग
8V11.00	पशुपक्षी स्याहार र हेरचाह
8V11.01	भेडाबाख्रा तथा च्याङ्ग्रा पालन
8V11.02	गाईभैँसी तथा चौंरी पालन
8V11.03	बङ्गुर पालन
8V11.04	खरायो पालन
8V11.05	माछा पालन
8V11.06	कुखुरा तथा हाँस पालन
8V11.07	मौरी पालन
8V12.00	शिल्पकला
8V12.10	कागजका विभिन्‍न सामग्री निर्माण
8V12.11	करोगेटेड कार्डबोर्ड
8V12.12	बाकस निर्माण
8V12.13	निमन्‍‌त्रणा कार्ड निर्माण
8V12.14	चङ्‌गा निर्माण
8V12.15	बिक्री वितरण
8V12.20	विभिन्‍न घरायसी सामग्री निर्माण
8V12.21	मान्द्रो
8V12.22	मान्द्रो
8V12.30	खेर गएका वस्तुको पुनः प्रयोग
8V12.40	काठ तथा ढुङ्‌गामा कुँदाइ
8V12.50	वस्तु रङ्‌गाउने र टल्काउने
8V13.00	माटाको काम
8V13.01	विभिन्‍न आकृति निर्माण
8V13.02	सेरामिक्स
8V13.03	माटाको भाँडामा रङको प्रयोग
8V13.04	उत्पादित माटाको सामग्रीको बिक्री वितरण र हिसाब किताब
8V14.00	सिलाइ बुनाइ
8V14.01	सिलाइ मेसिनको परिचय
8V14.02	शरीरको नाप लिने तरिका र ड्राफ्टिङको परिचय र आवश्यक्ता
8V14.03	एप्रोन
8V14.04	टाँक लगाउने तरिका
8V14.05	रफ्फु
8V14.06	टोपी र गलबन्दी बुनाइ
8V15.00	प्रविधि शिक्षा (स्थानीय प्रविधि)
8V15.01	स्थानीय ज्ञान र प्रविधि
8V15.02	परम्परागत प्रविधिको विकास
8V15.03	हलो र ट्याक्टर
8V15.04	सुधारिएको चुलो
8V15.05	वर्षाको पानी सङ्‌कलन
8V16.00	प्रविधि शिक्षा (आधुनिक प्रविधि)
8V16.01	घरायसी प्रयोगका आधुनिक उपकरण
8V16.02	केही आधुनिक प्रविधि एवम् उपकरण
8V16.03	वैकल्पिक ऊर्जा
8V16.04	इन्टरनेटको प्रयोग तथा सूचना प्रविधिमा आचार संहिता
4SS01.00	एकाइः एक  आफू, आफ्नो परिवार र छरछिमेक
4SS01.01	मेरा टोल छमेकीहरू
4SS01.02	पेसागत सामान
4SS01.03	पेसागत सामानको प्रयोग र सुरक्षा
4SS01.04	छिमेकीसँगको आपसी सहयोग
4SS02.00	एकाइः दुई  हाम्रो परम्परा, सामाजिक मूल्य र मान्यता
4SS02.01	हाम्रा मान्यजनहरू
4SS02.02	हाम्रो भाषा र वेशभूषा
4SS02.03	हाम्रा संस्कार र चाडपर्व
4SS02.04	जन्मस्थानको महत्त्व
4SS02.05	कति राम्रो मेरो ठाउँ
4SS02.06	हाम्रो जिल्लाका राम्रो काम गर्ने व्यक्ति
4SS03.00	एकाइः तीन  सामाजिक समस्या र समाधान
4SS03.01	हामी सहयोग गरौँ
4SS03.02	कुलतबाट बचौँ
4SS03.03	सामाजिक कुरीतिहरू
4SS03.04	झगडाको समाधान
4SS03.05	सामाजिक कुरीति हटाउने उपायहरू
4SS03.06	सेवा प्रदान गर्ने संस्थाहरू
4SS03.07	सामाजिक सङ्घसंस्थाको काम
4SS04.00	एकाइः चार  नागरिक चेतना
4SS04.01	हाम्रो अधिकार
4SS04.02	बालसहभागिता
4SS04.03	प्राकृतिक सम्पदा
4SS04.04	हाम्रो संस्कृतिक सम्पदा
4SS04.05	सार्वजनिक ठाउँको सरसफाइ
4SS04.06	ट्राफिक नियम
4SS04.07	गाउँ विकास समिति
4SS04.08	नगरपालिका
4SS04.09	समान व्यवहार
4SS05.00	एकाइः पाँच  हाम्रो पृथ्वी
4SS05.01	हाम्रो जिल्ला
4SS05.02	नक्सामा कञ्चनपुर जिल्ला
4SS05.03	पृथ्वीको उत्पत्ति
4SS05.04	पृथ्वीको बनोट
4SS05.05	हाम्रो छिमेकी देश भारत
4SS05.06	हाम्रो छिमेकी देश चीन
4SS06.00	एकाइः छ  हाम्रो विगत
4SS06.01	म बसेको ठाउँको इतिहास
4SS06.02	हाम्रो ऐतिहासिक सम्पदा
4SS06.03	नेपाल नाम कसरी रह्यो
4SS06.04	हाम्रा वीर सहिदहरू
4SS06.05	सहिदको खोजी र सम्मान
4SS07.00	एकाइः सात  हाम्रो आर्थिक क्रियाकलाप
4SS07.01	काम गर्ने बानी
4SS07.02	कामको सम्मान
4SS07.03	मितव्ययी हुने बानी
4SS07.04	हाम्रो विकास क्षेत्रको उत्पादन
4SS07.05	हाम्रो आर्थिक गतिविधि
4SS08.00	दृश्यकला
4SS08.01	आफ्ना सोचहरू चित्रबाट देखाऔँ
4SS08.02	हेरेर चित्र कोरौँ
4SS08.03	रूख, जनावर र चराहरू कोरौँ
4SS08.04	रङ मिलाऔँ
4SS08.05	गाढा र फिक्का रङ बनाऔँ
4SS08.06	चित्रबाट मनको कुरा भनौँ
4SS08.07	मिलेर चित्र बनाऔँ
4SS08.08	छपाइ कार्य गरौँ
4SS08.09	स्टेन्सिलबाट छपाइ कार्य गरौँ
4SS08.10	कोलाज बनाऔँ
4SS08.11	योजना गरेर स्थान भरौँ
4SS08.12	थरीथरीका वस्तुहरूको उपयोग गरौँ
4SS08.13	माटोबाट विभिन्न वस्तु बनाऔँ
4SS08.14	माटाको पाताबाट विभिन्न वस्तु बनाऔँ
4SS08.15	कागजबाट विभिन्न वस्तु बनाऔँ
4SS08.16	पुराना वस्तुहरूबाट नयाँ वस्तुको निर्माण गरौँ
4SS08.17	तारबाट पनि वस्तु बनाऔँ
4SS08.18	डोरी प्रयोग गरी निर्माण कार्य गरौँ
4SS08.19	कागजका बट्टाबाट वस्तु बनाऔँ
4SS08.20	बुनाइ कार्य गरौँ
4SS09.00	सङ्गीत
4SS09.01	सवर अभ्यास गरौँ
4SS09.02	म मादल बजाउँछु
4SS09.03	म गीत गाउँछु
4SS09.04	स्थानीय गीत गाऔँ
4SS09.05	झ्याउरे (पश्चिमेली)
4SS09.06	राष्ट्रिय गीत गाऔँ
4SS09.07	बालगीत गाऔँ
4SS09.08	गोडासँगै हात चलाउँदै घुमीघुमी नाचौँ
4SS09.09	झ्याउरे तालमा नृत्य गरौँ
4SS09.10	हस्तमुद्रा
4SS09.11	अभिनय गरौँ
5SS01.00	एकाइः एक  आफू, आफ्नो परिवार र छरछिमेक
5SS01.01	मेरा छिमेकीको पेसा
5SS01.02	छिमेकीहरूसँगको व्यवहार
5SS01.03	समुदायको काममा सहयोग
5SS01.04	समान व्यवहार
5SS01.05	अरूलाई पनि बुझौँ
5SS02.00	एकाइः दुई  हाम्रो परम्परा, सामाजिक मूल्य र मान्यता
5SS02.01	हाम्रो परम्परा
5SS02.02	हाम्रो भाषा र वेषभूषा
5SS02.03	हाम्रा चाडपर्वहरू
5SS02.04	हाम्रो देश हाम्रो गौरव
5SS02.05	हाम्रो जिल्लाका असल मानिस
5SS03.00	एकाइः तीन  सामाजिक समस्या र सामाधान
5SS03.01	कुलतबाट बचौँ र बचाऔँ
5SS03.02	चोरी, डकैती र यसबाट बच्ने उपाय
5SS03.03	अनावश्यक नक्कल नगरौँ
5SS03.04	मेलमिलाप
5SS03.05	सामाजिक सङ्घसंस्था
5SS03.06	हाम्रा स्थानीय निकायहरूको भूमिका
5SS04.00	एकाइः चार  नागरिक चेतना
5SS04.01	हाम्रो अधिकार
5SS04.02	हाम्रा कर्तव्यहरू
5SS04.03	हाम्रो राष्ट्रिय सम्पदा
5SS04.04	हाम्रा सामाजिक नियमहरू
5SS04.05	जिल्ला विकास समिति
5SS04.06	जिल्ला विकास समितिका कार्यहरू
5SS04.07	समान व्यवहार र आपसी मलेमिलाप
5SS05.00	एकाइः पाँच  हाम्रो पृथ्वी
5SS05.01	नेपालको प्राकृतिक स्वरूप
5SS05.02	नेपालको हावापानी र जनजीवन
5SS05.03	नेपालको प्राकृतिक वनस्पति
5SS05.04	हाम्रो देशको माटो
5SS05.05	नक्सा बनाउन सिकौँ
5SS05.06	नक्सामा सङ्केतहरू भरौँ
5SS05.07	ग्लोब र नक्साको प्रयोग
5SS05.08	हाम्रा छिमेकी देश बङ्गलादेश, पाकिस्तानर र भुटान
5SS05.09	हाम्रो छिमेकी राष्ट्र श्रीलङ्का, माल्दिभ्स र अफगानिस्तान
5SS06.00	एकाइः छ  हाम्रो विगत
5SS06.01	हाम्रा समुदायका ऐतिहासिक वस्तुहरू
5SS06.02	हाम्रा समुदायका ऐतिहासिक व्यत्तित्वहरू
5SS06.03	प्राचीन नेपाल
5SS06.04	हाम्रा राष्ट्रिय विभूतिहरूः जनक, सीता, बुद्ध, अरनिको, शङ्खधर र अंशुवर्मा
5SS06.05	हाम्रा राष्ट्रिय विभूतिहरूः पृथ्वीनारायण, बलभद्र र अमर सिंह
5SS06.06	हाम्रा राष्ट्रिय विभूतिहरूःपासाङ्ल्हामु, भीमसेन, भानुभक्त, मोतिराम, राम शाह र त्रिभुवन
5SS06.07	हाम्रा राष्ट्र प्रमुख तथा सरकार प्रमुख
5SS07.00	एकाइः सात  हाम्रो आर्थिक क्रियाकलाप
5SS07.01	डोल्माको जिल्लाका मानिसले गर्ने काम
5SS07.02	विद्यालयका सामानहरू
5SS07.03	स्वेदेशी उत्पादन
5SS07.04	स्वेदेशी सामानहरूको प्रयोग
5SS07.05	हाम्रो देशको आर्थिक क्रियाकलाप
5SS08.00	दृश्यकला
5SS08.01	मनमा लागेका कुराहरूको चित्र बनाऔँ
5SS08.02	रूख बिरुवा र वातावरणको चित्र कोरौँ
5SS08.03	विभिन्न जनावरहरूको चित्र बनाऔँ
5SS08.04	ज्यामितीय आकारबाट चित्र बनाऔँ
5SS08.05	रङ बनाऔँ
5SS08.06	रङ मिसाऔँ
5SS08.07	रङबाट अभिव्यक्ति
5SS08.08	भित्तेचित्र
5SS08.09	विभिन्न किसिमबाट छपाइ गरौँ
5SS08.10	स्टेन्सिल बनाइ छपाइ गरौँ
5SS08.11	सामूहिक योजना बनाऔँ
5SS08.12	विभिन्न किसिमका कोलाजहरू
5SS08.13	कागजमा रङ दलौँ
5SS08.14	माटोबाट विभिन्न वस्तुहरू बनाऔँ
5SS08.15	रिलिफ कार्य
5SS08.16	माटोबाट स्वतन्त्र अभिव्यक्ति
5SS08.17	कागजका विभिन्न वस्तु बनाऔँ
5SS08.18	कागजलाई काटेर बुट्टा बनाऔँ
5SS08.19	कागजको तोरण बनाऔँ
5SS08.20	कागजको थोँगा बनाऔँ
5SS08.21	खेर फालिने सामानहरूको प्रयोग गरौँ
5SS08.22	तारा र बट्टाबाट निर्माण गरौँ
5SS08.23	ज्यामितीय आकारबाट निर्माण गरौँ
5SS08.24	सिन्का र डोरीबाट निर्माण कार्य गरौँ
5SS08.25	कागजको पानाबाट निर्माण गरौँ
5SS08.26	कागजको बुनाइ
5SS08.27	समुदायमा हुने बुनाइ कार्य
5SS08.28	फ्रेममा बुनाइ कार्य गरौँ
5SS09.00	सङ्गीत
5SS09.01	स्वरको अभ्यास गरौँ
5SS09.02	म मादल, तबला र हार्मोनियम बजाउँछु
5SS09.03	राष्ट्रिय गान
5SS09.04	कक्षागत गीत
5SS09.05	स्थानीय गीत गाऔँ
5SS09.06	गीत गाऔँ
5SS09.07	नृत्यको परिचय
5SS09.08	नमस्कार नृत्य
5SS09.09	गोडा चलाउँदै अर्ध चन्द्रकार बनाई नृत्य गरौँ
5SS09.10	गोडा चलाउँदै गोलाकार बनार्ई नृत्य गरौँ
5SS09.11	स्थानीय लोक नाच
5SS09.12	हस्त मुद्रा
5SS09.13	अभिनय गरौँ
6SS01.00	हामी र हाम्रो समाज
6SS01.01	समाज र समुदाय
6SS01.02	समाज निर्माणका आधारहरू
6SS01.03	गाउँपालिका र यसले प्रदान गर्ने सेवाहरू
6SS01.04	नगरपालिका र यसले प्रदान गर्ने सेवाहरू
6SS01.05	स्थानीय तहमा विकास कार्यहरू
6SS01.06	विकासका पूर्वाधारहरू
6SS02.00	हाम्रा मानव मूल्य मान्यता
6SS02.01	आत्मअनुशासन
6SS02.02	सामाजिक व्यवहार
6SS02.03	हाम्रा चाडपर्वहरू
6SS02.04	हाम्रो राष्‍ट्रिय गौरव
6SS02.05	हाम्रा धार्मिक तथा सांस्कृतिक सम्पदा
6SS02.06	बालक्लब र स्काउट
6SS02.07	राष्‍ट्रिय व्यक्तित्व
6SS03.00	नागरिक चेतना, कर्तव्य र अधिकार
6SS03.01	हामी नागरिक
6SS03.02	हामी नागरिकः हाम्रा अधिकार
6SS03.03	हाम्रा कर्तव्य
6SS03.04	लोकतान्त्रिक मूल्य र मान्यता
6SS03.05	हामी बालबालिकाः हाम्रा अधिकार र कर्तव्य
6SS03.06	हाम्रा सामाजिक नियम
6SS03.07	हाम्रो सुरक्षा
6SS03.08	ट्राफिक नियमको पालना गरौँ
6SS04.00	सामाजिक समस्या र समाधान
6SS04.01	सामाजिक समस्या र विकृति
6SS04.02	सामाजिक समस्या र विकृतिको समाधान
6SS04.03	सामाजिक समस्या र विकृति समाधानमा व्यक्ति, परिवार र सङ्‌घसंस्थाको भूमिका
6SS04.04	विवाद
6SS04.05	विवाद समाधान
6SS05.00	हाम्रो विगत
6SS05.01	नेपालको एकीकरणः जनसहभागिता
6SS05.02	नेपाल एकीकरणमा राजेन्द्रलक्ष्मी र बहादुर शाह
6SS05.03	नेपाल अङ्‌ग्रेज युद्ध
6SS05.04	राणा शासनः राजनीतिक, सामाजिक र आर्थिक अवस्था
6SS05.05	वि.सं. २००७ देखि हालसम्मका राजनीतिक घटनाक्रम
6SS05.06	सामाजिक तथा आर्थिक उपलब्धिः वि.सं. २००७ देखि हालसम्म
6SS05.07	मिथिला सभ्यता
6SS06.00	नेपालका आर्थिक क्रियाकलापहरू
6SS06.01	हाम्रा आर्थिक क्रियाकलापः परिचय र महत्त्व
6SS06.02	हाम्रा आर्थिक क्रियाकलापः कृषि र उद्योग
6SS06.03	हाम्रा आर्थिक क्रियाकलापः सेवा र व्यापार
6SS06.04	हाम्रो पर्यटनः हाम्रो गौरव
6SS06.05	हाम्रा आर्थिक स्रोत साधनः भूमि र जलस्रोत
6SS06.06	हाम्रा आर्थिक साधनः वन, खनिज र मानव संसाधन
6SS07.00	हाम्रो पृथ्वी
6SS07.01	पृथ्वीको परिचय
6SS07.02	अक्षांश र देशान्तर
6SS07.03	पृथ्वीको बाहिरी तहको बनोट
6SS07.04	नेपालको भौगोलिक विवरण
6SS07.05	नेपालको हावापानी
6SS07.06	नदी, हिमनदी र तालहरू
6SS07.07	प्राकृतिक वनस्पति
6SS07.08	प्राकृतिक सम्पदा र मानव सम्बन्ध
6SS07.09	नेपालका प्राक्रृतिक स्रोतहरू
6SS07.10	नक्सा अध्ययन
6SS07.11	विपद् व्यवस्थापन
6SS08.00	जनसङ्ख्या र यसको व्यवस्थापन
6SS08.01	जनसङ्ख्या र जनसाङ्ख्यिकी
6SS08.02	जनगणना ऐतिहासिकता, परिचय र महत्त्व
6SS08.03	जनसङ्ख्या तथ्याङ्‌कका स्रोतहरू
6SS08.04	नेपालको जनसब्ख्याको अवस्था
6SS08.05	जनसङ्ख्या व्यवस्थापन
6SS08.06	जनसङ्ख्या व्यवस्थापन र स्थानीय निकायको भूमिका
6SS09.00	अन्तर्राष्‍ट्रिय सम्बन्ध, समसामयिक घटना र सूचना प्रविधि
6SS09.01	नेपालको अन्तर्राष्‍ट्रिय सम्बन्ध
6SS09.02	नेपालको विकासमा अन्तर्राष्‍ट्रिय सहयोग
6SS09.03	सूचना प्रविधि
6SS09.04	सामाजिक सञ्‍जालको उचित प्रयोग
6SS09.05	समसामयिक गतिविधि
7SS01.00	हामी र हाम्रो समाज
7SS01.01	समाजको उत्पत्ति र आवश्यकता
7SS01.02	समाजको विकास क्रम
7SS01.03	सामाजिकीकरण
7SS01.04	सामाजिकीकरणका माध्यम
7SS01.05	जिल्ला समन्वय समिति
7SS01.06	जिल्लाका विकास कार्यहरू
7SS02.00	हाम्रो सामाजिक मुल्य र मान्यता
7SS02.01	हाम्रो धार्मिक संस्कार
7SS02.02	हाम्रो सामाजिक संस्कार
7SS02.03	केही जातिगत संस्कार
7SS02.04	राष्ट्रको सम्मान र राष्ट्रियताको जगेर्ना
7SS02.05	हाम्रो रीतिरिवाजका केही प्रमुख पक्ष
7SS02.06	हाम्रो लोक संस्कृति
7SS02.07	नेपालको प्रथम वैज्ञानिक गेहेन्द्रसमसेर
7SS02.08	केही ऐतिहासिक व्यक्तित्व
7SS03.00	सामाजिक समस्या र समाधान
7SS03.01	सामाजिक समस्या र विकृति
7SS03.02	सामाजिक समस्या र विकृतिका कारण
7SS03.03	मानव बेचबिखन
7SS03.04	सामाजिक समस्या समाधानका उपाय
7SS03.05	सामाजिक समस्या समाधानमा विद्‌यालय र राष्ट्रिय सङ्‌घ संस्थाको भूमिका
7SS03.06	द्वन्द्व व्यवस्थापन
7SS03.07	सञ्चार र त्यसको प्रभाव
7SS03.08	शान्ति र यसको आवश्यकता
7SS04.00	नागरिक चेतना
7SS04.01	राज्यका आधारभूत तत्त्व : भूमि र जनसङ्‌ख्या
7SS04.02	राज्यका आधारभूत तत्त्व : सरकार, सार्वभौमसत्ता र संविधान
7SS04.03	मौलिक हक र कर्तव्य
7SS04.04	बाल अधिकार
7SS04.05	बाल अधिकार संरक्षणका प्रयास
7SS04.06	राष्ट्रिय सूचना आयोग
7SS04.07	लोकतान्त्रिक संस्कार
7SS04.08	समान व्यवहार
7SS04.09	सामाजिक नियम
7SS04.10	सामाजिक नियम पालनाको प्रभाव
7SS05.00	हाम्रो पृथ्वी
7SS05.01	अक्षांश र देशान्तरको परिच
7SS05.02	धरातलीय स्वरूप
7SS05.03	नेपालको भौगोलिक अवस्था
7SS05.04	विविधताको सङ्‌गम नेपाल
7SS05.05	नक्सा कार्य
7SS05.06	युरोप महादेशको भौतिक, आर्थिक र सामाजिक जनजीवन
7SS05.07	अस्ट्रेलिया महादेशको भौतिक, आर्थिक र सामाजिक जनजीवन
7SS05.08	जलवायु परिवर्तन
7SS05.09	जलवायु परिवर्तनको प्रभाव
7SS05.10	विपत्‌ व्यवस्थापन
7SS05.11	विपत्‌ व्यवस्थापनमा पूर्व सावधानीको महत्त्व
7SS06.00	हाम्रो विगत
7SS06.01	मध्यकालीन नेपालको परिचय
7SS06.02	मध्यकालीन नेपालको राजनीतिक अवस्था
7SS06.03	मध्यकालीन नेपालको सामाजिक अवस्था
7SS06.04	मध्यकालीन नेपालको आर्थिक अवस्था
7SS06.05	मध्यकालीन नेपालको कला र संस्कृति
7SS06.06	ह्‌वाङ्‌हो उपत्यकाको सभ्यता
7SS06.07	मेसोपोटामियाको सभ्यता
7SS07.00	हाम्रो आर्थिक क्रियाकलाप
7SS07.01	नेपालका प्राकृतिक स्रोत साधन र तिनको उपयोग
7SS07.02	प्राकृतिक स्रोत साधनका रूपमा वन र खनिज
7SS07.03	औद्‌योगिक क्रियाकलाप
7SS07.04	कृषि र उद्‌योगबिच सम्बन्ध
7SS07.05	व्यापारिक क्रियाकलाप
7SS08.00	हाम्रो अन्तर्राष्ट्रिय सम्बन्ध र सहयोग
7SS08.01	सार्क गतिविधि
7SS08.02	सार्कमा नेपालको भूमिका
7SS08.03	भूपरिवेष्टित देशको परिचय
7SS08.04	भूपरिवेष्टित देशका समस्या तथा समाधानका उपाय
7SS08.05	विश्वका समसामयिक गतिविधि
7SS09.00	जनसङ्‌ख्या शिक्षाको परिचय र जनसाङ्‌ख्यिक अवस्था
7SS09.01	जनसङ्‌ख्या शिक्षाको परिचय
7SS09.02	जनसङ्‌ख्या शिक्षाको क्षेत्र
7SS09.03	जनसङ्‌ख्या शिक्षाको विकास क्रम
7SS09.04	जनसङ्‌ख्या तथ्याङ्‌कका स्रोत
7SS09.05	जनसङ्‌ख्या तथ्याङ्‌कका स्रोतका रूपमा पञ्जीकरण
7SS09.06	नेपालको जनसङ्‌ख्या वृद्धिको प्रवृत्ति
7SS09.07	नेपालको जनसङ्‌ख्याको बनोट (उमेर, लिङ्‌ग र धर्मअनूसार)
